事件名,caseIdE,重要判例,決定日時,西暦,元号,選挙名,選挙日時,院,原審,原審日時,原審結果,最大較差,投票価値の平等,法廷,判決時長官裁判長,多数意見,反対意見,補足意見,意見,違憲状態累積,違憲状態,違憲累積,違憲,違憲無効,違憲無効だが当選,合憲状態,その他,裁判官数,裁判官Id,裁判官名,裁判官名E,裁判官投票,裁判官投票,投票カテゴリー,裁判官投票方向,投票方向ダミー,現職,性別,所属法廷,長官,出身地,出身地分類,生年月日,司法修習期,任期始期,任期終期,長官任期,任命内閣,任命政党,出身大学,大学分類,出身,裁判官経験,弁護士経験,検察経験,外交官経験,官僚経験,学者経験,民間経験,ねじれ,注目度年,注目度,内閣支持率(%),内閣支持率,不支持率(%),不支持率,与党支持率(%),与党支持率
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,77,寺田治郎,Jiro Terada,多数意見,合憲,1,合憲,0,0,1,3,1,愛知,2,1915/11/4,,1980/3/22,1985/11/3,1982/10/1,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,70,中村治朗,Jiro Nakamura,多数意見,合憲,1,合憲,0,0,1,1,0,香川,3,1914/2/20,,1978/9/22,1984/2/19,,福田赳夫,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,72,木下忠良,Tadayoshi Kinoshita,多数意見,合憲,1,合憲,0,0,1,2,0,兵庫,2,1916/1/15,,1979/3/1,1986/1/14,,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,74,鹽野宜慶,Yasuyoshi Shiono,多数意見,合憲,1,合憲,0,0,1,2,0,長野,3,1915/5/23,,1979/4/2,1985/5/22,,大平正芳,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,80,木戸口久治,Hisaharu Kidoguchi,多数意見,合憲,1,合憲,0,0,1,3,0,石川,3,1916/1/9,,1982/4/12,1986/1/8,,鈴木善幸,自民党,中央大学法学部,3,弁護士,0,1,1,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,81,牧圭次,Keiji Maki,多数意見,合憲,1,合憲,0,0,1,2,0,宮城,2,1919/11/25,,1982/5/28,1989/11/24,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,17,4,30,0.3,40,0.4,51,0.51
昭和54(行ツ)65号,1979(Gyo-Tsu)65,1,1983/4/27,1983,昭和58年,第11回参議院議員通常選挙,1977/7/10,参議院,大阪高等裁判所,1979/2/28,合憲,5.26,合憲,大法廷,寺田治郎,7,2,3,2,2,1,1,1,0,0,10,2,14,82,和田誠一,Seichi Wada,多数意見,合憲,1,合憲,0,0,1,1,0,大阪,2,1916/11/5,,1982/8/16,1986/4/23,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,1,0,17,4,30,0.3,40,0.4,51,0.51
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,76,官﨑梧一,Goichi Miyazaki,補足意見,違憲状態,2,違憲,1,0,1,2,0,千葉,2,1914/5/5,,1980/2/6,1984/5/4,,大平正芳,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,62,団藤重光,Shigemitsu Dando,反対意見,違憲,3,違憲,1,0,1,1,0,山口,3,1913/11/8,,1974/10/4,1983/11/7,,田中角栄,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,67,藤﨑萬里,Masato Fujisaki,反対意見,訴えは不適法,0,その他,0,0,1,1,0,鹿児島,3,1914/12/16,,1977/4/5,1984/12/15,,福田赳夫,自民党,東京大学文学部/法学部,1,外交官,0,0,0,1,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,70,中村治朗,Jiro Nakamura,反対意見,違憲,3,違憲,1,0,1,1,0,香川,3,1914/2/20,,1978/9/22,1984/2/19,,福田赳夫,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,71,横井大三,Daizo Yokoi,反対意見,違憲,3,違憲,1,0,1,3,0,神奈川,2,1914/6/11,,1978/9/22,1984/6/10,,福田赳夫,自民党,東京大学法学部,1,検察官,1,0,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,78,谷口正孝,Masataka Taniguchi,反対意見,違憲,3,違憲,1,0,1,1,0,宮崎,3,1917/1/18,,1980/4/16,1987/1/27,,大平正芳,自民党,九州帝国大学法文学部,2,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,80,木戸口久治,Hisaharu Kidoguchi,反対意見,違憲,3,違憲,1,0,1,3,0,石川,3,1916/1/9,,1982/4/12,1986/1/8,,鈴木善幸,自民党,中央大学法学部,3,弁護士,0,1,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,83,安岡滿彦,Mitsuhiko Yasuoka,反対意見,違憲,3,違憲,1,0,1,3,0,高知,3,1920/5/5,,1982/10/1,1990/5/4,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,77,寺田治郎,Jiro Terada,多数意見,違憲状態,2,違憲,1,0,1,3,1,愛知,2,1915/11/4,,1980/3/22,1985/11/3,1982/10/1,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,72,木下忠良,Tadayoshi Kinoshita,多数意見,違憲状態,2,違憲,1,0,1,2,0,兵庫,2,1916/1/15,,1979/3/1,1986/1/14,,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,74,鹽野宜慶,Yasuyoshi Shiono,多数意見,違憲状態,2,違憲,1,0,1,2,0,長野,3,1915/5/23,,1979/4/2,1985/5/22,,大平正芳,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,75,伊藤正己,Masami Ito,多数意見,違憲状態,2,違憲,1,0,1,3,0,兵庫,2,1919/9/21,,1980/1/19,1989/9/20,,大平正芳,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,79,大橋進,Susumu Ohashi,多数意見,違憲状態,2,違憲,1,0,1,2,0,東京,1,1916/6/13,,1981/11/2,1986/6/12,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,81,牧圭次,Keiji Maki,多数意見,違憲状態,2,違憲,1,0,1,2,0,宮城,2,1919/11/25,,1982/5/28,1989/11/24,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)57号,1981(Gyo-Tsu)57,1,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,7,7,1,0,14,8,6,6,0,0,0,1,15,82,和田誠一,Seichi Wada,多数意見,違憲状態,2,違憲,1,0,1,1,0,大阪,2,1916/11/5,,1982/8/16,1986/4/23,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,1,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,62,団藤重光,Shigemitsu Dando,意見,違憲状態,2,違憲,1,0,1,1,0,山口,3,1913/11/8,,1974/10/4,1983/11/7,,田中角栄,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,70,中村治朗,Jiro Nakamura,意見,違憲状態,2,違憲,1,0,1,1,0,香川,3,1914/2/20,,1978/9/22,1984/2/19,,福田赳夫,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,71,横井大三,Daizo Yokoi,意見,違憲状態,2,違憲,1,0,1,3,0,神奈川,2,1914/6/11,,1978/9/22,1984/6/10,,福田赳夫,自民党,東京大学法学部,1,検察官,1,0,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,78,谷口正孝,Masataka Taniguchi,意見,違憲状態,2,違憲,1,0,1,1,0,宮崎,3,1917/1/18,,1980/4/16,1987/1/27,,大平正芳,自民党,九州帝国大学法文学部,2,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,80,木戸口久治,Hisaharu Kidoguchi,意見,違憲状態,2,違憲,1,0,1,3,0,石川,3,1916/1/9,,1982/4/12,1986/1/8,,鈴木善幸,自民党,中央大学法学部,3,弁護士,0,1,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,83,安岡滿彦,Mitsuhiko Yasuoka,意見,違憲状態,2,違憲,1,0,1,3,0,高知,3,1920/5/5,,1982/10/1,1990/5/4,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,67,藤崎萬里,Masato Fujisaki,反対意見,訴えは不適格,0,その他,0,0,1,1,0,鹿児島,3,1914/12/16,,1977/4/5,1984/12/15,,福田赳夫,自民党,東京大学文学部/法学部,1,外交官,0,0,0,1,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,77,寺田治郎,Jiro Terada,多数意見,違憲状態,2,違憲,1,0,1,3,1,愛知,2,1915/11/4,,1980/3/22,1985/11/3,1982/10/1,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,72,木下忠良,Tadayoshi Kinoshita,多数意見,違憲状態,2,違憲,1,0,1,2,0,兵庫,2,1916/1/15,,1979/3/1,1986/1/14,,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,74,鹽野宜慶,Yasuyoshi Shiono,多数意見,違憲状態,2,違憲,1,0,1,2,0,長野,3,1915/5/23,,1979/4/2,1985/5/22,,大平正芳,自民党,東京大学法学部,1,検察官,0,0,1,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,75,伊藤正己,Masami Ito,多数意見,違憲状態,2,違憲,1,0,1,3,0,兵庫,2,1919/9/21,,1980/1/19,1989/9/20,,大平正芳,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,76,宮崎梧一,Goichi Miyazaki,多数意見,違憲状態,2,違憲,1,0,1,2,0,千葉,2,1914/5/5,,1980/2/6,1984/5/4,,大平正芳,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,79,大橋進,Susumu Ohashi,多数意見,違憲状態,2,違憲,1,0,1,2,0,東京,1,1916/6/13,,1981/11/2,1986/6/12,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,81,牧圭次,Keiji Maki,多数意見,違憲状態,2,違憲,1,0,1,2,0,宮城,2,1919/11/25,,1982/5/28,1989/11/24,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,51,12,34,0.34,39,0.39,48,0.48
昭和56(行ツ)58号,1981(Gyo-Tsu)58,0,1983/11/7,1983,昭和58年,第36回衆議院議員総選挙,1980/6/22,衆議院,東京高等裁判所,1980/12/23,違憲,3.94,違憲状態,大法廷,寺田治郎,8,1,0,6,14,14,0,0,0,0,0,1,15,82,和田誠一,Seichi Wada,多数意見,違憲状態,2,違憲,1,0,1,1,0,大阪,2,1916/11/5,,1982/8/16,1986/4/23,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,1,0,51,12,34,0.34,39,0.39,48,0.48
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,77,寺田治郎,Jiro Terada,補足意見,違憲,3,違憲,1,0,1,3,1,愛知,2,1915/11/4,,1980/3/22,1985/11/3,1982/10/1,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,72,木下忠良,Tadayoshi Kinoshita,補足意見,違憲,3,違憲,1,0,1,2,0,兵庫,2,1916/1/15,,1979/3/1,1986/1/14,,大平正芳,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,75,伊藤正己,Masami Ito,補足意見,違憲,3,違憲,1,0,1,3,0,兵庫,2,1919/9/21,,1980/1/19,1989/9/20,,大平正芳,自民党,東京大学法学部,1,大学教授,0,0,0,0,0,1,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,78,矢口洪一,Masataka Taniguchi,補足意見,違憲,3,違憲,1,0,1,1,0,宮崎,3,1917/1/18,,1980/4/16,1987/1/27,,大平正芳,自民党,京都大学法学部,2,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,80,木戸口久治,Hisaharu Kidoguchi,補足意見,違憲,3,違憲,1,0,1,3,0,石川,3,1916/1/9,,1982/4/12,1986/1/8,,鈴木善幸,自民党,中央大学法学部,3,弁護士,0,1,1,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,78,谷口正孝,Masataka Taniguchi,反対意見,違憲無効,4,違憲,1,0,1,1,0,宮崎,3,1917/1/18,,1980/4/16,1987/1/27,,大平正芳,自民党,九州帝国大学法文学部,2,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,79,大橋進,Susumu Ohashi,多数意見,違憲,3,違憲,1,0,1,2,0,東京,1,1916/6/13,,1981/11/2,1986/6/12,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,81,牧圭次,Keiji Maki,多数意見,違憲,3,違憲,1,0,1,2,0,宮城,2,1919/11/25,,1982/5/28,1989/11/24,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,82,和田誠一,Seichi Wada,多数意見,違憲,3,違憲,1,0,1,1,0,大阪,2,1916/11/5,,1982/8/16,1986/4/23,,鈴木善幸,自民党,東京大学法学部,1,弁護士,1,1,0,0,0,0,1,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,83,安岡滿彦,Mitsuhiko Yasuoka,多数意見,違憲,3,違憲,1,0,1,3,0,高知,3,1920/5/5,,1982/10/1,1990/5/4,,鈴木善幸,自民党,東京大学法学部,1,裁判官,1,0,0,0,0,0,0,0,87,22,45,0.45,25,0.25,58,0.58
昭和59(行ツ)339号,1984(Gyo-Tsu)339,1,1985/7/17,1985,昭和60年,第37回衆議院議員総選挙,1983/12/18,衆議院,広島高等裁判所,1984/9/28,違憲,4.4,違憲,大法廷,寺田治郎,8,1,5,0,1,0,1,0,1,0,0,0,14,84,角田禮次郎,Rejiro Tsunoda,多数意見,違憲,3,違憲,1,0,1,1,0,台湾,3,1920/12/4,,1983/11/8,1990/12/3,,中曽根康弘,自民党,東京大学法学部,1,官僚,0,0,0,0,1,0,0,0,87,22,45,0.45,25,0.25,58,0.58
